Id;Marker;NumVertices;Vertices;NumEdges;Edges
0;0;5;0;1;4;7;2;5;0;3;9;6;1
1;0;5;0;2;6;9;3;5;1;5;13;8;2
2;0;5;0;3;8;5;1;5;2;7;11;4;0
3;0;5;1;5;11;10;4;5;4;12;18;10;3
4;0;5;2;7;13;12;6;5;6;15;21;14;5
5;0;5;3;9;15;14;8;5;8;17;24;16;7
6;0;5;4;10;16;13;7;5;10;19;23;15;9
7;0;5;5;8;14;17;11;5;11;16;25;20;12
8;0;5;6;12;18;15;9;5;14;22;26;17;13
9;0;5;10;11;17;19;16;5;18;20;28;27;19
10;0;5;12;13;16;19;18;5;21;23;27;29;22
11;0;5;14;15;18;19;17;5;24;26;29;28;25
